Dept;Section;Family;Sub-family;Level 1 code;Priority level 1;Level 1 Name;Level 2 code;Priority level 2;Level 2 Name;Level 3 code;Priority level 3;Level 3 Name;Level 4 code;Priority level 4;Level 4 Name;Classification code in Hybris;Classification name in Hybris;Product Type
2;52;71;107;F2000000;;Fresh Food;F2020000;;Butchery & Poultry;F2020200;;Beef;F2020214;;Buffalo;consumable;consumable;FOOD
2;52;71;108;F2000000;;Fresh Food;F2020000;;Butchery & Poultry;F2020500;;Poultry;F2020501;;Chicken Parts & Offal;consumable;consumable;FOOD
2;52;74;101;F2000000;;Fresh Food;F2020000;;Butchery & Poultry;F2020200;;Beef;F2020215;;Frozen Beef;consumable;consumable;FOOD
2;52;74;102;F2000000;;Fresh Food;F2020000;;Butchery & Poultry;F2020300;;Lamb;F2020114;;Frozen Lamb;consumable;consumable;FOOD
2;52;74;103;F2000000;;Fresh Food;F2020000;;Butchery & Poultry;F2020500;;Poultry;F2020511;;Frozen Poultry;consumable;consumable;FOOD
2;52;74;104;F2000000;;Fresh Food;F2020000;;Butchery & Poultry;F2020400;;Prepared Meat;F2020407;;Frozen Prepared Meat;consumable;consumable;FOOD
1;26;87;1;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040600;;Butter & Margarine;F2040602;;Unsalted Butter;consumable;consumable;FOOD
1;26;87;3;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040600;;Butter & Margarine;F2040607;;Margarines & Other Spread;consumable;consumable;FOOD
2;50;100;1;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060100;;Delicatessen & Sea Food;F2060102;;Chicken;consumable;consumable;FOOD
2;50;100;3;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060100;;Delicatessen & Sea Food;F2060101;;Beef;consumable;consumable;FOOD
2;50;100;4;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060100;;Delicatessen & Sea Food;F2060108;;Veal;consumable;consumable;FOOD
2;50;100;5;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060100;;Delicatessen & Sea Food;F2060109;;Salamis;consumable;consumable;FOOD
2;50;100;6;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060100;;Delicatessen & Sea Food;F2060105;;Dry Meat;consumable;consumable;FOOD
2;50;100;7;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060100;;Delicatessen & Sea Food;F2060103;;Pates;consumable;consumable;FOOD
2;50;100;8;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060100;;Delicatessen & Sea Food;F2060107;;Smocked & Rosted Meat;consumable;consumable;FOOD
2;50;100;9;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060100;;Delicatessen & Sea Food;F2060112;;Liver;consumable;consumable;FOOD
2;50;100;10;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060100;;Delicatessen & Sea Food;F2060114;;Sausage;consumable;consumable;FOOD
2;50;101;1;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;101;3;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;102;1;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060200;;Olives & Pickles;F2060201;;Olives;consumable;consumable;FOOD
2;50;102;4;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060200;;Olives & Pickles;F2060203;;Antipasti;consumable;consumable;FOOD
2;50;102;7;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060200;;Olives & Pickles;F2060201;;Olives;consumable;consumable;FOOD
2;50;102;8;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060200;;Olives & Pickles;F2060202;;Pickles;consumable;consumable;FOOD
2;50;103;1;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;104;1;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;104;3;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;104;4;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;105;1;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
1;21;1;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040300;;Yoghurt & Dessert;F2040301;;Yogurt;consumable;consumable;FOOD
2;50;105;4;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;105;5;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;105;6;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;105;8;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;105;9;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;106;1;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;106;3;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;106;4;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;106;5;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
2;50;106;6;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
1;21;2;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040300;;Yoghurt & Dessert;F2040310;;Cream Desserts;consumable;consumable;FOOD
2;50;107;1;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060400;;Ready Meal;F2060401;;Ready To Eat;consumable;consumable;FOOD
1;21;3;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040213;;Soft Cheese & Cottage;consumable;consumable;FOOD
2;51;110;1;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040213;;Soft Cheese & Cottage;consumable;consumable;FOOD
2;51;110;3;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040213;;Soft Cheese & Cottage;consumable;consumable;FOOD
2;51;110;4;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040213;;Soft Cheese & Cottage;consumable;consumable;FOOD
2;51;110;5;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040203;;Feta & White Cheese;consumable;consumable;FOOD
2;51;110;6;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040201;;Other Cheese;consumable;consumable;FOOD
2;51;110;7;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040203;;Feta & White Cheese;consumable;consumable;FOOD
1;21;5;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040400;;Fresh & Cooking Cream;F2040403;;Whipping Cream;consumable;consumable;FOOD
2;51;111;1;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040201;;Other Cheese;consumable;consumable;FOOD
1;21;7;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040100;;Milk & Laban;F2040102;;Low Fat Milk;consumable;consumable;FOOD
2;51;112;1;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040206;;Blue Cheese;consumable;consumable;FOOD
2;51;112;3;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040201;;Other Cheese;consumable;consumable;FOOD
2;51;112;4;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040201;;Other Cheese;consumable;consumable;FOOD
2;51;112;5;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040209;;Mozzarella & Whey Cheese;consumable;consumable;FOOD
2;51;112;6;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040204;;Goat Cheese;consumable;consumable;FOOD
2;51;112;7;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040201;;Other Cheese;consumable;consumable;FOOD
2;51;112;8;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040201;;Other Cheese;consumable;consumable;FOOD
2;51;112;9;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040240;;French Cheese;consumable;consumable;FOOD
1;21;9;2;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050200;;Bakery;F2050202;;Bread;consumable;consumable;FOOD
2;53;151;101;F2000000;;Fresh Food;F2030000;;Fishery;F2030100;;Fish;F2030101;;Fish;consumable;consumable;FOOD
2;53;151;102;F2000000;;Fresh Food;F2030000;;Fishery;F2030200;;Fish Fillet;F2030201;;Fish Fillet;consumable;consumable;FOOD
2;53;151;103;F2000000;;Fresh Food;F2030000;;Fishery;F2030100;;Fish;F2030103;;Frozen Salt Water Fish;consumable;consumable;FOOD
2;53;152;101;F2000000;;Fresh Food;F2030000;;Fishery;F2030100;;Fish;F2030101;;Fish;consumable;consumable;FOOD
2;53;152;102;F2000000;;Fresh Food;F2030000;;Fishery;F2030200;;Fish Fillet;F2030201;;Fish Fillet;consumable;consumable;FOOD
2;53;152;103;F2000000;;Fresh Food;F2030000;;Fishery;F2030100;;Fish;F2030102;;Frozen Fresh Water Fish;consumable;consumable;FOOD
2;53;153;101;F2000000;;Fresh Food;F2030000;;Fishery;F2030500;;Dry & Smoked Fish;F2030501;;Dry Fish;consumable;consumable;FOOD
2;53;153;102;F2000000;;Fresh Food;F2030000;;Fishery;F2030500;;Dry & Smoked Fish;F2030502;;Smoked Fish;consumable;consumable;FOOD
2;53;154;101;F2000000;;Fresh Food;F2030000;;Fishery;F2030300;;"Shrimp, Lobster & Molluscs";F2030304;;Shellfish & Molluscs;consumable;consumable;FOOD
2;53;154;102;F2000000;;Fresh Food;F2030000;;Fishery;F2030300;;"Shrimp, Lobster & Molluscs";F2030304;;Shellfish & Molluscs;consumable;consumable;FOOD
2;53;155;101;F2000000;;Fresh Food;F2030000;;Fishery;F2030300;;"Shrimp, Lobster & Molluscs";F2030301;;Fresh Shrimp;consumable;consumable;FOOD
2;53;155;102;F2000000;;Fresh Food;F2030000;;Fishery;F2030300;;"Shrimp, Lobster & Molluscs";F2030303;;Fresh Lobster & Cigali;consumable;consumable;FOOD
2;53;155;103;F2000000;;Fresh Food;F2030000;;Fishery;F2030300;;"Shrimp, Lobster & Molluscs";F2030302;;Crab;consumable;consumable;FOOD
2;53;155;104;F2000000;;Fresh Food;F2030000;;Fishery;F2030300;;"Shrimp, Lobster & Molluscs";F2030305;;Frozen Lobster & Shrimp;consumable;consumable;FOOD
2;53;156;101;F2000000;;Fresh Food;F2030000;;Fishery;F2030400;;Seafood Delicatessen;F2030401;;Seafood Delicatessen;consumable;consumable;FOOD
2;53;157;101;F2000000;;Fresh Food;F2030000;;Fishery;F2030600;;Pre-Packed Seafoods;F2030601;;Pre-Packed Seafoods;consumable;consumable;FOOD
2;53;157;102;F2000000;;Fresh Food;F2030000;;Fishery;F2030600;;Pre-Packed Seafoods;F2030601;;Pre-Packed Seafoods;consumable;consumable;FOOD
2;53;157;103;F2000000;;Fresh Food;F2030000;;Fishery;F2030600;;Pre-Packed Seafoods;F2030601;;Pre-Packed Seafoods;consumable;consumable;FOOD
2;53;159;101;F2000000;;Fresh Food;F2030000;;Fishery;F2030400;;Seafood Delicatessen;F2030402;;Cook Fish;consumable;consumable;FOOD
2;54;161;1;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050100;;Home Made Bakery;F2050101;;Bread;consumable;consumable;FOOD
1;21;10;2;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050200;;Bakery;F2050201;;Arabic Bread;consumable;consumable;FOOD
2;54;162;1;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050100;;Home Made Bakery;F2050101;;Bread;consumable;consumable;FOOD
2;54;162;3;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050100;;Home Made Bakery;F2050101;;Bread;consumable;consumable;FOOD
2;54;162;4;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050100;;Home Made Bakery;F2050101;;Bread;consumable;consumable;FOOD
1;21;11;2;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050400;;Pastry  & Viennese;F2050403;;Fougasses & Salted Products;consumable;consumable;FOOD
2;55;163;1;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050100;;Home Made Bakery;F2050103;;Baking Adds;consumable;consumable;FOOD
2;54;164;1;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050300;;Home Made Pastry  & Viennese;F2050302;;"Croissants, Viennese & Donuts";consumable;consumable;FOOD
1;21;12;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040100;;Milk & Laban;F2040110;;Flavored Laban;consumable;consumable;FOOD
2;55;165;1;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050300;;Home Made Pastry  & Viennese;F2050301;;"Cakes, Tarts & Pastry";consumable;consumable;FOOD
2;55;166;1;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050300;;Home Made Pastry  & Viennese;F2050301;;"Cakes, Tarts & Pastry";consumable;consumable;FOOD
1;21;13;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040207;;Labneh;consumable;consumable;FOOD
2;55;167;1;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050500;;Homemade Arabic Sweets;F2050501;;Arabic Sweets;consumable;consumable;FOOD
2;55;167;3;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050300;;Home Made Pastry  & Viennese;F2050305;;Filipino range;consumable;consumable;FOOD
1;22;16;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040600;;Butter & Margarine;F2040601;;Salted Butter;consumable;consumable;FOOD
2;55;168;1;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050300;;Home Made Pastry  & Viennese;F2050303;;Dry Cake & Cookies;consumable;consumable;FOOD
2;55;168;3;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050100;;Home Made Bakery;F2050101;;Bread;consumable;consumable;FOOD
1;22;17;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040600;;Butter & Margarine;F2040605;;Table Margarine;consumable;consumable;FOOD
2;54;169;1;F2000000;;Fresh Food;F2050000;;Bakery & Pastry;F2050100;;Home Made Bakery;F2050102;;Arabic Bread;consumable;consumable;FOOD
1;22;19;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040500;;Eggs;F2040502;;White Eggs;consumable;consumable;FOOD
2;56;181;101;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010101;;Apples & Pears;consumable;consumable;FOOD
2;56;181;102;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010106;;Grapes & Melon;consumable;consumable;FOOD
2;56;181;103;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010106;;Grapes & Melon;consumable;consumable;FOOD
2;56;181;104;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010101;;Apples & Pears;consumable;consumable;FOOD
2;56;181;105;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010104;;Berries & Cherries;consumable;consumable;FOOD
2;56;181;106;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010110;;Other Seed Fruit;consumable;consumable;FOOD
2;56;181;107;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010105;;Orange & Citrus;consumable;consumable;FOOD
2;56;181;108;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010105;;Orange & Citrus;consumable;consumable;FOOD
2;56;181;109;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010105;;Orange & Citrus;consumable;consumable;FOOD
2;56;181;110;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010105;;Orange & Citrus;consumable;consumable;FOOD
2;56;181;111;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010102;;Apricot & Plums;consumable;consumable;FOOD
2;56;181;112;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010104;;Berries & Cherries;consumable;consumable;FOOD
2;56;181;113;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010107;;"Peach , Nectarine";consumable;consumable;FOOD
2;56;181;114;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010103;;Banana & Exotic Fruits;consumable;consumable;FOOD
2;56;181;115;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010103;;Banana & Exotic Fruits;consumable;consumable;FOOD
2;56;181;116;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010103;;Banana & Exotic Fruits;consumable;consumable;FOOD
2;56;181;117;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010103;;Banana & Exotic Fruits;consumable;consumable;FOOD
2;56;181;118;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010103;;Banana & Exotic Fruits;consumable;consumable;FOOD
2;56;181;119;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010109;;Packed Fruits;consumable;consumable;FOOD
2;56;182;102;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010300;;Dates;F2010301;;Dates;consumable;consumable;FOOD
2;56;182;104;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010300;;Dates;F2010301;;Dates;consumable;consumable;FOOD
2;56;183;101;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010201;;Capsicum & Chilli;consumable;consumable;FOOD
2;56;183;102;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010202;;"Cabbage, Eggplant & Other Cooking";consumable;consumable;FOOD
2;56;183;103;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010203;;Tomato & Cucumber;consumable;consumable;FOOD
2;56;183;104;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010202;;"Cabbage, Eggplant & Other Cooking";consumable;consumable;FOOD
2;56;183;105;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010204;;Lettuce & Other Salad;consumable;consumable;FOOD
2;56;183;106;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010203;;Tomato & Cucumber;consumable;consumable;FOOD
2;56;183;107;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010202;;"Cabbage, Eggplant & Other Cooking";consumable;consumable;FOOD
2;56;183;108;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010212;;Fresh Herbs;consumable;consumable;FOOD
2;56;183;109;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010202;;"Cabbage, Eggplant & Other Cooking";consumable;consumable;FOOD
2;56;183;110;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010208;;Potatoes & Carrot;consumable;consumable;FOOD
2;56;183;111;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010206;;Beans & Other Peas;consumable;consumable;FOOD
2;56;183;112;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010208;;Potatoes & Carrot;consumable;consumable;FOOD
2;56;184;101;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010207;;"Onion , Garlic & Ginger";consumable;consumable;FOOD
2;56;184;102;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010207;;"Onion , Garlic & Ginger";consumable;consumable;FOOD
2;56;184;103;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010212;;Fresh Herbs;consumable;consumable;FOOD
2;56;185;101;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010210;;Packed Vegetales;consumable;consumable;FOOD
2;56;186;101;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010109;;Packed Fruits;consumable;consumable;FOOD
2;56;187;101;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010211;;Packaging;consumable;consumable;FOOD
2;56;188;101;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010205;;Asian Vegetable;consumable;consumable;FOOD
2;56;189;101;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010100;;Fruit;F2010108;;Organic Fruits;consumable;consumable;FOOD
2;56;189;102;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010200;;Vegetables & Herbs;F2010209;;Organic Vegetables;consumable;consumable;FOOD
2;56;190;101;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010400;;Flowers & Plants;F2010401;;Flowers;consumable;consumable;FOOD
2;56;190;102;F2000000;;Fresh Food;F2010000;;Fruits & Vegetables;F2010400;;Flowers & Plants;F2010402;;Plants;consumable;consumable;FOOD
1;22;21;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040300;;Yoghurt & Dessert;F2040306;;Cream Caramel & Custard;consumable;consumable;FOOD
1;22;22;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040100;;Milk & Laban;F2040126;;UHT Milk Low Fat;consumable;consumable;FOOD
1;22;23;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040233;;Spread & Processed Cheese;consumable;consumable;FOOD
1;22;24;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040234;;Shredded & Grated Cheese;consumable;consumable;FOOD
1;22;25;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040235;;"Halloumi, Akawi & Kashkawal";consumable;consumable;FOOD
1;22;26;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040209;;Mozzarella & Whey Cheese;consumable;consumable;FOOD
1;22;27;2;F2000000;;Fresh Food;F2040000;;Dairy & Eggs;F2040200;;Cheese & Labneh;F2040241;;UK Cheese;consumable;consumable;FOOD
1;23;31;2;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060100;;Delicatessen & Sea Food;F2060108;;Veal;consumable;consumable;FOOD
1;23;32;2;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060100;;Delicatessen & Sea Food;F2060108;;Veal;consumable;consumable;FOOD
1;23;33;2;F2000000;;Fresh Food;F2060000;;Delicatessen & Ready Meal;F2060100;;Delicatessen & Sea Food;F2060108;;Veal;consumable;consumable;FOOD
